Aging,Temperature,SOC,Frequency,Z_real,Z_imag
1,22.5,3,1525.4882,3.0314368,0.35411282
1,22.5,3,1206.9312,3.0939141,0.39217502
1,22.5,3,954.08411,3.1608921,0.4242952
1,22.5,3,754.27557,3.2365515,0.45574349
1,22.5,3,596.71857,3.3101488,0.49710925999999994
1,22.5,3,471.35751,3.3954486999999998,0.52593125
1,22.5,3,372.7338,3.4797308,0.55314181
1,22.5,3,294.71707,3.5783947,0.57865324
1,22.5,3,232.98701,3.6685113,0.60377811
1,22.5,3,184.11626,3.7690677999999997,0.6204360999999999
1,22.5,3,145.60574,3.869104,0.63791499
1,22.5,3,115.18433,3.9742071999999995,0.64352201
1,22.5,3,91.078392,4.0807943,0.64690365
1,22.5,3,71.957245,4.1894480000000005,0.65040903
1,22.5,3,56.912251,4.2898855,0.64316677
1,22.5,3,44.956841,4.3843407,0.63895958
1,22.5,3,35.557541,4.476164900000001,0.63898345
1,22.5,3,28.102516,4.5754248,0.63411868
1,22.5,3,22.226173,4.6677985,0.6353737599999999
1,22.5,3,17.556183,4.7728792,0.64248859
1,22.5,3,13.884776,4.880664899999999,0.6466450300000001
1,22.5,3,10.988047,5.0025503,0.6397568499999999
1,22.5,3,8.6805573,5.1171188,0.61125366
1,22.5,3,6.8651142,5.2304748,0.5667606000000001
1,22.5,3,5.4253473,5.323492,0.51595835
1,22.5,3,4.292582,5.398904399999999,0.45682429
1,22.5,3,3.3908424,5.4661292,0.39466735
1,22.5,3,2.6847081,5.5086627,0.34445264999999997
1,22.5,3,2.1229622,5.5391942,0.30040951
1,22.5,3,1.6765022,5.5658976000000004,0.26569910999999996
1,22.5,3,1.3259507,5.5853762,0.23961079000000002
1,22.5,3,1.047814,5.5991383,0.21698601
1,22.5,3,0.82777089,5.6171505999999995,0.20731760999999999
1,22.5,3,0.65497148,5.6366641,0.21285497
1,22.5,3,0.5175212,5.649683100000001,0.22725518
1,22.5,3,0.40911707,5.6611424999999995,0.24593095
1,22.5,3,0.3236866,5.6774075999999996,0.26445492000000004
1,22.5,3,0.25591263,5.7025882,0.29387689
1,22.5,3,0.20234396,5.7334233999999995,0.33564915
1,22.5,3,0.16011845,5.7654534,0.38593174999999996
1,22.5,3,0.12650184,5.8089057,0.43624997000000004
1,22.5,4,10002.229,2.8441614,-0.27481539
1,22.5,4,7904.959,2.6738404,-0.14198857
1,22.5,4,6248.7827,2.7052644,-0.084041509
1,22.5,4,4941.5811,2.6535015,0.01903975
1,22.5,4,3906.2498,2.6923222,0.11168276
1,22.5,4,3087.0369,2.7419312000000002,0.17596847
1,22.5,4,2440.7808,2.7844241999999997,0.23446133
1,22.5,4,1930.6177,2.8341825,0.28540519999999997
1,22.5,4,1525.4882,2.8922209,0.33367632
1,22.5,4,1206.9312,2.9523848,0.37296797
1,22.5,4,954.08411,3.0169424,0.41499780000000003
1,22.5,4,754.27557,3.078392,0.44843339
1,22.5,4,596.71857,3.1572324,0.48988557
1,22.5,4,471.35751,3.2386007,0.52883307
1,22.5,4,372.7338,3.3172329,0.5700601599999999
1,22.5,4,294.71707,3.4117356,0.60320046
1,22.5,4,232.98701,3.5073038,0.64272934
1,22.5,4,184.11626,3.6050987,0.68404537
1,22.5,4,145.60574,3.7157363,0.71262912
1,22.5,4,115.18433,3.8354839000000003,0.75002277
1,22.5,4,91.078392,3.9580525,0.7757993900000001
1,22.5,4,71.957245,4.083460199999999,0.79924491
1,22.5,4,56.912251,4.2102081,0.8090572699999999
1,22.5,4,44.956841,4.336570399999999,0.8252502899999999
1,22.5,4,35.557541,4.449006600000001,0.8301347299999999
1,22.5,4,28.102516,4.5672711,0.8381495699999999
1,22.5,4,22.226173,4.6645585,0.86176535
1,22.5,4,17.556183,4.7697028999999995,0.90026099
1,22.5,4,13.884776,4.8752492,0.9529634300000001
1,22.5,4,10.988047,4.9943253,1.0365545
1,22.5,4,8.6805573,5.1245922,1.1384271000000001
1,22.5,4,6.8651142,5.3088036,1.2457515
1,22.5,4,5.4253473,5.512286899999999,1.3437076
1,22.5,4,4.292582,5.7100211,1.4651488
1,22.5,4,3.3908424,6.026264299999999,1.5635083
1,22.5,4,2.6847081,6.2913555,1.6278852
1,22.5,4,2.1229622,6.6269948,1.6229367
1,22.5,4,1.6765022,6.9433018,1.6260906
1,22.5,4,1.3259507,7.2071883,1.5568805000000001
1,22.5,4,1.047814,7.458183,1.4588982
1,22.5,4,0.82777089,7.6742596,1.3783693000000001
1,22.5,4,0.65497148,7.8445096,1.2987828
1,22.5,4,0.5175212,7.986974000000001,1.2327655
1,22.5,4,0.40911707,8.1336675,1.1890363
1,22.5,4,0.3236866,8.2778465,1.2010933
1,22.5,4,0.25591263,8.3970148,1.2569816999999999
1,22.5,4,0.20234396,8.490788799999999,1.3307164
1,22.5,4,0.16011845,8.5842898,1.411247
1,22.5,4,0.12650184,8.6997272,1.5165674
1,25.0,0,10002.229,3.1855423000000003,-0.22792505
1,25.0,0,7904.959,3.1616644,-0.07069179299999999
1,25.0,0,6248.7827,3.1636816,0.072082839
1,25.0,0,4941.5811,3.2097027,0.16756364
1,25.0,0,3906.2498,3.2836196,0.25152881
1,25.0,0,3087.0369,3.3357465,0.31066642
1,25.0,0,2440.7808,3.4126211,0.37404822000000004
1,25.0,0,1930.6177,3.4862642999999998,0.41714555
1,25.0,0,1525.4882,3.5678442,0.4561457
1,25.0,0,1206.9312,3.6522515999999996,0.48785011
1,25.0,0,954.08411,3.7353707,0.5121994200000001
1,25.0,0,754.27557,3.8263402,0.53707772
1,25.0,0,596.71857,3.9153512999999998,0.55834185
1,25.0,0,471.35751,4.0112115,0.5708801299999999
1,25.0,0,372.7338,4.1029477,0.5893204900000001
1,25.0,0,294.71707,4.2030439,0.5991379099999999
1,25.0,0,232.98701,4.2989808,0.5984903500000001
1,25.0,0,184.11626,4.4035199,0.60559576
1,25.0,0,145.60574,4.5042359,0.6006250000000001
1,25.0,0,115.18433,4.6068742,0.5956127999999999
1,25.0,0,91.078392,4.7089951,0.58581098
1,25.0,0,71.957245,4.8109805,0.56127203
1,25.0,0,56.912251,4.9037775,0.53608033
1,25.0,0,44.956841,4.991771699999999,0.49855676000000004
1,25.0,0,35.557541,5.0734509999999995,0.45399499
1,25.0,0,28.102516,5.1423414,0.40580158000000005
1,25.0,0,22.226173,5.2058874,0.35824848000000004
1,25.0,0,17.556183,5.2506658,0.31578587
1,25.0,0,13.884776,5.2850548999999996,0.27025558
1,25.0,0,10.988047,5.3104297,0.23687251
1,25.0,0,8.6805573,5.3374595,0.20194896
1,25.0,0,6.8651142,5.3508184000000005,0.17629593999999998
1,25.0,0,5.4253473,5.3675263,0.15423948999999998
1,25.0,0,4.292582,5.376727799999999,0.13748929999999998
1,25.0,0,3.3908424,5.386322300000001,0.12932895
1,25.0,0,2.6847081,5.392882,0.1188477
1,25.0,0,2.1229622,5.403142900000001,0.11288934
1,25.0,0,1.6765022,5.4150787000000005,0.11728683000000001
1,25.0,0,1.3259507,5.4257717,0.12528444
1,25.0,0,1.047814,5.4309475,0.13779813999999999
1,25.0,0,0.82777089,5.4388125,0.14790139
1,25.0,0,0.65497148,5.4500354,0.16471594
1,25.0,0,0.5175212,5.4643792,0.18523596
1,25.0,0,0.40911707,5.4831384000000005,0.2094334
1,25.0,0,0.3236866,5.5121034,0.24497788
1,25.0,0,0.25591263,5.5399658,0.29412308
1,25.0,0,0.20234396,5.5665527,0.35437997000000004
1,25.0,0,0.16011845,5.5940626,0.40962422000000004
1,25.0,0,0.12650184,5.6359791,0.46876637
1,25.0,1,10002.229,2.8695996999999998,-0.13481885
1,25.0,1,7904.959,2.7723378,-0.081330087
1,25.0,1,6248.7827,2.8683147,-0.008401238100000001
1,25.0,1,4941.5811,2.9202912,0.088565808
1,25.0,1,3906.2498,2.9775719,0.16001165
1,25.0,1,3087.0369,3.0388688,0.23166054
1,25.0,1,2440.7808,3.1013797999999997,0.29427695
1,25.0,1,1930.6177,3.1629733,0.33500404
1,25.0,1,1525.4882,3.2288962999999997,0.37810269999999996
1,25.0,1,1206.9312,3.2992805,0.40581086000000005
1,25.0,1,954.08411,3.3726268,0.43850779
1,25.0,1,754.27557,3.4456423000000003,0.45321480000000003
1,25.0,1,596.71857,3.5306243,0.48712704999999995
1,25.0,1,471.35751,3.6158685,0.51443372
1,25.0,1,372.7338,3.6973743999999997,0.53308031
1,25.0,1,294.71707,3.7879262000000002,0.53996028
1,25.0,1,232.98701,3.8818775,0.5573568099999999
1,25.0,1,184.11626,3.9737844000000004,0.5620045699999999
1,25.0,1,145.60574,4.066586,0.56081044
1,25.0,1,115.18433,4.1623595,0.56444464
1,25.0,1,91.078392,4.2603072,0.55297941
1,25.0,1,71.957245,4.356662699999999,0.54023159
1,25.0,1,56.912251,4.4455049,0.52424183
1,25.0,1,44.956841,4.5347371999999995,0.49533189000000005
1,25.0,1,35.557541,4.6195285,0.45833716
1,25.0,1,28.102516,4.6917833,0.41805016
1,25.0,1,22.226173,4.7627985,0.37556892000000003
1,25.0,1,17.556183,4.8173452,0.32961403
1,25.0,1,13.884776,4.8554274,0.28622814
1,25.0,1,10.988047,4.8867725,0.24997903
1,25.0,1,8.6805573,4.9119139999999994,0.21187663
1,25.0,1,6.8651142,4.9273264999999995,0.18580148999999999
1,25.0,1,5.4253473,4.944384599999999,0.15881512
1,25.0,1,4.292582,4.95874,0.14098412000000002
1,25.0,1,3.3908424,4.9656155,0.13185591
1,25.0,1,2.6847081,4.9751094,0.12300536999999999
1,25.0,1,2.1229622,4.982356,0.11737705
1,25.0,1,1.6765022,4.9919724,0.11638369
1,25.0,1,1.3259507,5.0046821,0.12089261
1,25.0,1,1.047814,5.0118254,0.13499334
1,25.0,1,0.82777089,5.020222599999999,0.14695630999999998
1,25.0,1,0.65497148,5.0298786,0.16265722000000002
1,25.0,1,0.5175212,5.041582,0.18241015000000002
1,25.0,1,0.40911707,5.0574029,0.2066624
1,25.0,1,0.3236866,5.0796447,0.23635579
1,25.0,1,0.25591263,5.1102758999999995,0.27737158
1,25.0,1,0.20234396,5.1444997,0.33434594
1,25.0,1,0.16011845,5.1742294,0.39914331999999997
1,25.0,1,0.12650184,5.2074459,0.46742189
1,25.0,2,10002.229,2.8557649,-0.29324638
1,25.0,2,7904.959,2.7781809,-0.15187579
1,25.0,2,6248.7827,2.7861281,-0.052167477000000004
1,25.0,2,4941.5811,2.7846431,0.056421868
1,25.0,2,3906.2498,2.8336376000000003,0.13156155
1,25.0,2,3087.0369,2.876627,0.19790672
1,25.0,2,2440.7808,2.9270488,0.25722978
1,25.0,2,1930.6177,2.986158,0.29924060999999996
1,25.0,2,1525.4882,3.050481,0.3402351
1,25.0,2,1206.9312,3.1139259,0.37396635
1,25.0,2,954.08411,3.1783425,0.40967527
1,25.0,2,754.27557,3.2517698,0.43948347000000004
1,25.0,2,596.71857,3.3287583,0.46068421000000004
1,25.0,2,471.35751,3.4026813,0.48996561000000005
1,25.0,2,372.7338,3.4828021000000002,0.51220832
1,25.0,2,294.71707,3.5745478,0.5281429
1,25.0,2,232.98701,3.6592472000000003,0.54465886
1,25.0,2,184.11626,3.7525182,0.54869492
1,25.0,2,145.60574,3.8454051000000002,0.5589879600000001
1,25.0,2,115.18433,3.9352179000000005,0.56051032
1,25.0,2,91.078392,4.0255678,0.5604169
1,25.0,2,71.957245,4.1171308,0.55355515
1,25.0,2,56.912251,4.205079700000001,0.5405104000000001
1,25.0,2,44.956841,4.2955950000000005,0.5307185299999999
1,25.0,2,35.557541,4.3867719,0.51093585
1,25.0,2,28.102516,4.474302799999999,0.49157091
1,25.0,2,22.226173,4.5467704,0.46819
1,25.0,2,17.556183,4.6319971,0.42642464
1,25.0,2,13.884776,4.6990053,0.3840469
1,25.0,2,10.988047,4.7523556,0.34359368
1,25.0,2,8.6805573,4.8003681,0.29604323
1,25.0,2,6.8651142,4.8344359,0.25486433999999997
1,25.0,2,5.4253473,4.8648724,0.21728671
1,25.0,2,4.292582,4.8830146,0.1876148
1,25.0,2,3.3908424,4.8915516000000006,0.16364087
1,25.0,2,2.6847081,4.9016308,0.14620335
1,25.0,2,2.1229622,4.912502099999999,0.13415825
1,25.0,2,1.6765022,4.9224272000000004,0.12662512
1,25.0,2,1.3259507,4.9315221000000005,0.12418776
1,25.0,2,1.047814,4.9425238,0.13072242
1,25.0,2,0.82777089,4.9476227999999995,0.14180398000000002
1,25.0,2,0.65497148,4.9535241,0.15524642
1,25.0,2,0.5175212,4.9645468,0.16936408
1,25.0,2,0.40911707,4.9788984,0.19058854
1,25.0,2,0.3236866,4.9968385,0.21753884
1,25.0,2,0.25591263,5.0222958,0.25028267
1,25.0,2,0.20234396,5.057393599999999,0.29870216
1,25.0,2,0.16011845,5.0904299,0.35685927
1,25.0,2,0.12650184,5.1239761999999995,0.42181747
1,25.0,3,10002.229,2.6526991,-0.3410987
1,25.0,3,7904.959,2.5948936,-0.15838078
1,25.0,3,6248.7827,2.5538914,-0.079058766
1,25.0,3,4941.5811,2.6219387000000003,0.024657917
1,25.0,3,3906.2498,2.6544787,0.09970939599999999
1,25.0,3,3087.0369,2.6964131,0.16436036
1,25.0,3,2440.7808,2.7417087,0.21976473
1,25.0,3,1930.6177,2.7959177,0.26770105
1,25.0,3,1525.4882,2.8505611999999996,0.30741587
1,25.0,3,1206.9312,2.9073534999999997,0.34199088
1,25.0,3,954.08411,2.9658461,0.37778786000000003
1,25.0,3,754.27557,3.0337546,0.40484357
1,25.0,3,596.71857,3.1024539,0.43349198
1,25.0,3,471.35751,3.1763901999999997,0.4622819
1,25.0,3,372.7338,3.2528683,0.48420607
1,25.0,3,294.71707,3.3351509000000004,0.50423277
1,25.0,3,232.98701,3.4210163,0.5200905699999999
1,25.0,3,184.11626,3.5047005,0.53300819
1,25.0,3,145.60574,3.595572,0.54079911
1,25.0,3,115.18433,3.6841915,0.5508872
1,25.0,3,91.078392,3.7717556,0.5557928200000001
1,25.0,3,71.957245,3.8588801,0.54901623
1,25.0,3,56.912251,3.9437105999999997,0.54817897
1,25.0,3,44.956841,4.0273475,0.54135744
1,25.0,3,35.557541,4.105434300000001,0.54339552
1,25.0,3,28.102516,4.1871276,0.5465612
1,25.0,3,22.226173,4.272873499999999,0.5430211899999999
1,25.0,3,17.556183,4.3669338,0.54863089
1,25.0,3,13.884776,4.4698212,0.54506207
1,25.0,3,10.988047,4.5705605,0.5156949
1,25.0,3,8.6805573,4.6600439,0.48235017999999996
1,25.0,3,6.8651142,4.7417525,0.43487854
1,25.0,3,5.4253473,4.8098443,0.39088449999999997
1,25.0,3,4.292582,4.857865599999999,0.33898433
1,25.0,3,3.3908424,4.8991782,0.29181532
1,25.0,3,2.6847081,4.9302755000000005,0.25593876
1,25.0,3,2.1229622,4.951133899999999,0.22529958
1,25.0,3,1.6765022,4.964444800000001,0.20346846999999998
1,25.0,3,1.3259507,4.9776617000000005,0.18853741000000002
1,25.0,3,1.047814,4.9885251,0.1812884
1,25.0,3,0.82777089,5.0000548,0.17753018
1,25.0,3,0.65497148,5.0172107,0.18090525000000002
1,25.0,3,0.5175212,5.0381734,0.19806894000000003
1,25.0,3,0.40911707,5.052709,0.22640178
1,25.0,3,0.3236866,5.0640670000000005,0.25431367000000005
1,25.0,3,0.25591263,5.0837323,0.28181548
1,25.0,3,0.20234396,5.116635,0.31729761
1,25.0,3,0.16011845,5.1555634,0.36651606
1,25.0,3,0.12650184,5.1921368999999995,0.42365022999999996
1,25.0,4,10002.229,2.6129323999999996,-0.27634643
1,25.0,4,7904.959,2.5433451,-0.18015901
1,25.0,4,6248.7827,2.4529968,-0.13076772
1,25.0,4,4941.5811,2.4974565,-0.010486357
1,25.0,4,3906.2498,2.5118663999999997,0.067496941
1,25.0,4,3087.0369,2.5491924000000004,0.13361519
1,25.0,4,2440.7808,2.5878381,0.19118126
1,25.0,4,1930.6177,2.6363318,0.24019476
1,25.0,4,1525.4882,2.6870989,0.28259356999999996
1,25.0,4,1206.9312,2.738669,0.32613591999999997
1,25.0,4,954.08411,2.7877628,0.35948234
1,25.0,4,754.27557,2.8563256,0.39188415
1,25.0,4,596.71857,2.921907,0.43362333
1,25.0,4,471.35751,2.9903471,0.46665996
1,25.0,4,372.7338,3.063048,0.5001004299999999
1,25.0,4,294.71707,3.1401027999999997,0.53483626
1,25.0,4,232.98701,3.2287652,0.56722708
1,25.0,4,184.11626,3.3207743,0.60137018
1,25.0,4,145.60574,3.415202,0.62733033
1,25.0,4,115.18433,3.5190815,0.65986131
1,25.0,4,91.078392,3.6271526,0.68673637
1,25.0,4,71.957245,3.7411477,0.703611
1,25.0,4,56.912251,3.8521208,0.72052964
1,25.0,4,44.956841,3.953428,0.73146226
1,25.0,4,35.557541,4.0670652,0.74204261
1,25.0,4,28.102516,4.158799999999999,0.7546364799999999
1,25.0,4,22.226173,4.2551574,0.77857089
1,25.0,4,17.556183,4.3528802,0.82351145
1,25.0,4,13.884776,4.4522244,0.8764193
1,25.0,4,10.988047,4.5653055,0.96063188
1,25.0,4,8.6805573,4.7048312,1.0517938
1,25.0,4,6.8651142,4.883644599999999,1.1450612
1,25.0,4,5.4253473,5.0860792,1.2111911
1,25.0,4,4.292582,5.280606000000001,1.3007785
1,25.0,4,3.3908424,5.5595031,1.3458496999999998
1,25.0,4,2.6847081,5.789929099999999,1.36785
1,25.0,4,2.1229622,6.0618343,1.3321819000000001
1,25.0,4,1.6765022,6.305994,1.305801
1,25.0,4,1.3259507,6.4981738,1.2497418
1,25.0,4,1.047814,6.6739554,1.1737701
1,25.0,4,0.82777089,6.828490599999999,1.1143851999999999
1,25.0,4,0.65497148,6.9532502,1.0727836000000002
1,25.0,4,0.5175212,7.0609306,1.0458925000000001
1,25.0,4,0.40911707,7.1821674,1.039805
1,25.0,4,0.3236866,7.30698,1.0838298
1,25.0,4,0.25591263,7.4165659,1.1726454000000002
1,25.0,4,0.20234396,7.5029931,1.2867678999999999
1,25.0,4,0.16011845,7.5847004,1.4067007999999999
1,25.0,4,0.12650184,7.6834629,1.5459608999999999
1,27.5,0,10002.229,3.2331364,-0.28130077000000003
1,27.5,0,7904.959,2.9845082,-0.14758749
1,27.5,0,6248.7827,2.9923536,0.047235484
1,27.5,0,4941.5811,3.0220258,0.1091044
1,27.5,0,3906.2498,3.0763452,0.1830766
1,27.5,0,3087.0369,3.1317752,0.25257331
1,27.5,0,2440.7808,3.1953612,0.31268108
1,27.5,0,1930.6177,3.2655806,0.35255915
1,27.5,0,1525.4882,3.336675,0.38618303
1,27.5,0,1206.9312,3.4112472,0.4150203
1,27.5,0,954.08411,3.4865361999999998,0.44009098
1,27.5,0,754.27557,3.5637806000000003,0.45764126
1,27.5,0,596.71857,3.6410431,0.47362986
1,27.5,0,471.35751,3.7233955,0.48734236000000003
1,27.5,0,372.7338,3.8004881,0.50121942
1,27.5,0,294.71707,3.8862267999999998,0.5017385700000001
1,27.5,0,232.98701,3.9737499,0.50702272
1,27.5,0,184.11626,4.0610489,0.50724129
1,27.5,0,145.60574,4.1399598,0.50269585
1,27.5,0,115.18433,4.2317505,0.49361469999999996
1,27.5,0,91.078392,4.3136501,0.47820291
1,27.5,0,71.957245,4.395043,0.4597005
1,27.5,0,56.912251,4.4748066,0.42622298000000003
1,27.5,0,44.956841,4.5429058,0.39583906999999996
1,27.5,0,35.557541,4.6059913,0.36315809
1,27.5,0,28.102516,4.6619847,0.31412047
1,27.5,0,22.226173,4.7072251000000005,0.27688685999999996
1,27.5,0,17.556183,4.733513100000001,0.23713251999999999
1,27.5,0,13.884776,4.7605052,0.20234569
1,27.5,0,10.988047,4.7781756,0.17506827
1,27.5,0,8.6805573,4.7878693,0.15110764000000002
1,27.5,0,6.8651142,4.8059346,0.13310488
1,27.5,0,5.4253473,4.8146108,0.12280552000000002
1,27.5,0,4.292582,4.823938,0.11205155
1,27.5,0,3.3908424,4.8331409,0.10486173
1,27.5,0,2.6847081,4.8430213,0.10081057
1,27.5,0,2.1229622,4.8485813,0.10755726
1,27.5,0,1.6765022,4.853378999999999,0.1110668
1,27.5,0,1.3259507,4.8618885,0.11590885
1,27.5,0,1.047814,4.8692445,0.12704068
1,27.5,0,0.82777089,4.8819995,0.13816101
1,27.5,0,0.65497148,4.8996629,0.15650746
1,27.5,0,0.5175212,4.9179968999999994,0.18972746
1,27.5,0,0.40911707,4.9327449,0.22634004000000002
1,27.5,0,0.3236866,4.9460391,0.26023865
1,27.5,0,0.25591263,4.9738539,0.29405221000000004
1,27.5,0,0.20234396,5.0095143,0.34159575999999997
1,27.5,0,0.16011845,5.0490666,0.39703117000000004
1,27.5,0,0.12650184,5.092673,0.45505893999999997
1,27.5,1,10002.229,2.7199212999999998,-0.42645822
1,27.5,1,7904.959,2.6798786,-0.14559398
1,27.5,1,6248.7827,2.6987945,-0.037342172
1,27.5,1,4941.5811,2.7466475,0.042364165
1,27.5,1,3906.2498,2.8029273,0.1141762
1,27.5,1,3087.0369,2.8551202,0.18421838
1,27.5,1,2440.7808,2.9041695,0.24265921
1,27.5,1,1930.6177,2.9592593000000003,0.28154781
1,27.5,1,1525.4882,3.0187847999999997,0.32025634
1,27.5,1,1206.9312,3.0826393,0.3517041
1,27.5,1,954.08411,3.1511781,0.37474869
1,27.5,1,754.27557,3.2186915999999997,0.39874814999999997
1,27.5,1,596.71857,3.2854839,0.42089394999999996
1,27.5,1,471.35751,3.3614533,0.43981909
1,27.5,1,372.7338,3.4339256000000002,0.45592082
1,27.5,1,294.71707,3.5107413,0.45720953
1,27.5,1,232.98701,3.5880231,0.4669163
1,27.5,1,184.11626,3.6684049,0.47158386
1,27.5,1,145.60574,3.7473403000000003,0.47380093
1,27.5,1,115.18433,3.8298685,0.46752021
1,27.5,1,91.078392,3.9080195,0.4576394
1,27.5,1,71.957245,3.9903135,0.44588279000000003
1,27.5,1,56.912251,4.0667043,0.42243008
1,27.5,1,44.956841,4.1382615,0.39709435
1,27.5,1,35.557541,4.200778,0.35756506
1,27.5,1,28.102516,4.252974399999999,0.32399152000000003
1,27.5,1,22.226173,4.3055466,0.28711831
1,27.5,1,17.556183,4.3388428,0.24466959000000002
1,27.5,1,13.884776,4.3685799,0.21230473
1,27.5,1,10.988047,4.3855878,0.18423758999999998
1,27.5,1,8.6805573,4.406087599999999,0.15921028
1,27.5,1,6.8651142,4.4193417,0.14098760999999999
1,27.5,1,5.4253473,4.432137099999999,0.11835148
1,27.5,1,4.292582,4.4393474,0.11371615
1,27.5,1,3.3908424,4.4465987,0.10709761
1,27.5,1,2.6847081,4.4522793,0.10110592
1,27.5,1,2.1229622,4.457097,0.099092009
1,27.5,1,1.6765022,4.4705472,0.10196894
1,27.5,1,1.3259507,4.4775222999999995,0.11418822
1,27.5,1,1.047814,4.484782,0.12649503
1,27.5,1,0.82777089,4.4917837,0.13897833
1,27.5,1,0.65497148,4.5021656,0.15721605
1,27.5,1,0.5175212,4.5151664,0.17772058000000002
1,27.5,1,0.40911707,4.532393099999999,0.20176938
1,27.5,1,0.3236866,4.5586722,0.23376553
1,27.5,1,0.25591263,4.590618399999999,0.27726832
1,27.5,1,0.20234396,4.6225679,0.3325649
1,27.5,1,0.16011845,4.6490561,0.39121936
1,27.5,1,0.12650184,4.6834326,0.44898209
1,27.5,2,10002.229,2.7628529,-0.43643621
1,27.5,2,7904.959,2.6011138999999996,-0.17652154
1,27.5,2,6248.7827,2.6511392,-0.092525821
1,27.5,2,4941.5811,2.6447542,0.025181072
1,27.5,2,3906.2498,2.6673966,0.09262680400000001
1,27.5,2,3087.0369,2.7103634,0.16103919
1,27.5,2,2440.7808,2.7551907,0.21253244000000002
1,27.5,2,1930.6177,2.8068630000000003,0.2556062
1,27.5,2,1525.4882,2.8653236,0.29534445
1,27.5,2,1206.9312,2.9155058,0.32443379
1,27.5,2,954.08411,2.9814446,0.35658202
1,27.5,2,754.27557,3.0496988999999997,0.38070345
1,27.5,2,596.71857,3.1099528999999997,0.40106027
1,27.5,2,471.35751,3.179814,0.42126933
1,27.5,2,372.7338,3.2531656,0.4370205
1,27.5,2,294.71707,3.3232789,0.44960991
1,27.5,2,232.98701,3.3991234,0.46184208000000004
1,27.5,2,184.11626,3.4736004,0.47232761
1,27.5,2,145.60574,3.5514624,0.4731839
1,27.5,2,115.18433,3.633857,0.47040457
1,27.5,2,91.078392,3.7074867,0.4700167
1,27.5,2,71.957245,3.7874409,0.4623952
1,27.5,2,56.912251,3.8607013,0.45297851
1,27.5,2,44.956841,3.9377278,0.44365189
1,27.5,2,35.557541,4.012060399999999,0.42205842
1,27.5,2,28.102516,4.0847315,0.40352211
1,27.5,2,22.226173,4.159355499999999,0.36337902
1,27.5,2,17.556183,4.2111678,0.33447577
1,27.5,2,13.884776,4.2621004,0.29574253
1,27.5,2,10.988047,4.2983498,0.25535899
1,27.5,2,8.6805573,4.3299026000000005,0.22238604
1,27.5,2,6.8651142,4.3538967,0.18789496
1,27.5,2,5.4253473,4.368009,0.1649504
1,27.5,2,4.292582,4.3798024,0.14190776
1,27.5,2,3.3908424,4.390312799999999,0.12566021
1,27.5,2,2.6847081,4.3983809,0.11391839000000001
1,27.5,2,2.1229622,4.407519000000001,0.11160564
1,27.5,2,1.6765022,4.4132629,0.11249704
1,27.5,2,1.3259507,4.4198986,0.11247693
1,27.5,2,1.047814,4.4260644,0.11855576000000001
1,27.5,2,0.82777089,4.4314209,0.12879302
1,27.5,2,0.65497148,4.4432692,0.14168935
1,27.5,2,0.5175212,4.4605923,0.15616573
1,27.5,2,0.40911707,4.4808126999999995,0.18643606999999998
1,27.5,2,0.3236866,4.4993735,0.22582208
1,27.5,2,0.25591263,4.5137042,0.26301487
1,27.5,2,0.20234396,4.5381947,0.29771707999999997
1,27.5,2,0.16011845,4.5750393,0.33905709
1,27.5,2,0.12650184,4.620634,0.39560968
1,27.5,3,10002.229,2.4024851,-0.29103053
1,27.5,3,7904.959,2.4019515,-0.22105704
1,27.5,3,6248.7827,2.4072733,-0.092232556
1,27.5,3,4941.5811,2.472003,-0.007083527199999999
1,27.5,3,3906.2498,2.5148572999999996,0.060520819
1,27.5,3,3087.0369,2.5460347999999997,0.1251569
1,27.5,3,2440.7808,2.5848147999999997,0.18762911
1,27.5,3,1930.6177,2.63257,0.2243183
1,27.5,3,1525.4882,2.6830453,0.26563648
1,27.5,3,1206.9312,2.7360222,0.294873
1,27.5,3,954.08411,2.790225,0.32640985
1,27.5,3,754.27557,2.8508278000000002,0.35337698999999995
1,27.5,3,596.71857,2.908835,0.37572320000000003
1,27.5,3,471.35751,2.9769468000000003,0.40026815
1,27.5,3,372.7338,3.0463687,0.41687014
1,27.5,3,294.71707,3.1167013,0.43400476
1,27.5,3,232.98701,3.1866906,0.44561988999999996
1,27.5,3,184.11626,3.263385,0.45404281
1,27.5,3,145.60574,3.3336493999999997,0.46400807
1,27.5,3,115.18433,3.4097529,0.4640994
1,27.5,3,91.078392,3.4843381,0.46851442
1,27.5,3,71.957245,3.5577476999999997,0.46978256
1,27.5,3,56.912251,3.6272255,0.46798545999999996
1,27.5,3,44.956841,3.7026547,0.46730742999999997
1,27.5,3,35.557541,3.7739879999999997,0.46688542
1,27.5,3,28.102516,3.8446514,0.4669491
1,27.5,3,22.226173,3.9257486,0.46523247
1,27.5,3,17.556183,4.0114983,0.46189449
1,27.5,3,13.884776,4.0979022,0.43902539999999995
1,27.5,3,10.988047,4.1732727999999994,0.41279639
1,27.5,3,8.6805573,4.2448724,0.37586669
1,27.5,3,6.8651142,4.2999028,0.32811015
1,27.5,3,5.4253473,4.3463828,0.29146552000000003
1,27.5,3,4.292582,4.3812036,0.25105176999999995
1,27.5,3,3.3908424,4.401276800000001,0.21954158999999998
1,27.5,3,2.6847081,4.4222814,0.19311050999999999
